taxonID,taxonomy,domain,phylum,class,order,family,genus,comparisonID,trt.code.1,trt.code.2,time,ape.obs,ape.boot.mean,ape.boot.median,ape.boot.CI.L,ape.boot.CI.U,b.obs,b.boot.mean,b.boot.median,b.boot.CI.L,b.boot.CI.U,f.gross.obs,f.gross.boot.mean,f.gross.boot.median,f.gross.boot.CI.L,f.gross.boot.CI.U,message,comparisonID.pop,group.code.0,group.code.t,r.net.obs,r.net.boot.mean,r.net.boot.median,r.net.boot.CI.L,r.net.boot.CI.U,f.net.obs,f.net.boot.mean,f.net.boot.median,f.net.boot.CI.L,f.net.boot.CI.U,N.tot.T0.obs.mean,N.tot.T0.boot.mean,N.tot.T0.boot.median,N.tot.T0.boot.CI.L,N.tot.T0.boot.CI.U,N.tot.Tt.obs.mean,N.tot.Tt.boot.mean,N.tot.Tt.boot.median,N.tot.Tt.boot.CI.L,N.tot.Tt.boot.CI.U,message.pop,d.obs,d.boot.mean,d.boot.median,d.boot.CI.L,d.boot.CI.U,f.death.obs,f.death.boot.mean,f.death.boot.median,f.death.boot.CI.L,f.death.boot.CI.U,N.light.Tt.obs,N.light.Tt.boot.mean,N.light.Tt.boot.median,N.light.Tt.boot.CI.L,N.light.Tt.boot.CI.U,sub_domain_consensus
sip1890,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Mycobacteriaceae;g_Mycobacterium,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Actinomycetales,f_Mycobacteriaceae,g_Mycobacterium,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.092944441,0.093294631,0.093708028,0.042078361,0.144526238,129298.3456,127723.6132,128082.8131,62208.66278,190151.0996,2154.972427,2128.726886,2134.713552,1036.811046,3169.184994,none,T0.15,t0_16O,t168_16O.t168_18O,-675639.8083,-684011.9385,-676817.185,-1530057.691,-107703.7389,-11260.66347,-11400.19898,-11280.28642,-25500.96152,-1795.062315,9123141.28,9193453.616,9123141.28,5816478.304,15475654.77,4393662.622,4405370.046,4392469.746,3118273.802,5630429.887,none,-804938.154,-811735.5517,-801122.3106,-1649807.296,-222884.1926,-13415.6359,-13528.92586,-13352.03851,-27496.78827,-3714.736544,4005767.585,4022199.207,4005001.191,2779678.588,5220979.047,Actinobacteria
sip5376,d_Bacteria;p_candidate division WPS-1;c_WPS-1_genera_incertae_sedis;o_WPS-1_genera_incertae_sedis;f_WPS-1_genera_incertae_sedis;g_WPS-1_genera_incertae_sedis,d_Bacteria,p_candidate division WPS-1,c_WPS-1_genera_incertae_sedis,o_WPS-1_genera_incertae_sedis,f_WPS-1_genera_incertae_sedis,g_WPS-1_genera_incertae_sedis,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,-0.211466895,-0.212294432,-0.206026759,-0.536865373,0.041667373,-326231.6835,-323596.5439,-307437.6665,-800598.1144,69761.46533,-5437.194725,-5393.275731,-5123.961109,-13343.30191,1162.691089,none,T0.15,t0_16O,t168_16O.t168_18O,-1142963.433,-1152847.648,-1138788.831,-1976669.908,-547645.1278,-19049.39055,-19214.12747,-18979.81385,-32944.49847,-9127.418797,11092010.51,11161637.87,11092010.51,6877408.906,17046870.32,3091266.474,3091704.332,3125372.409,2091755.535,3867459.437,none,-816731.7496,-829251.1044,-809147.5069,-1715493.784,-54149.8808,-13612.19583,-13820.85174,-13485.79178,-28591.56307,-902.4980134,4069961.525,4062493.963,4043805.187,2495430.765,5677296.409,candidate division WPS-1
sip5374,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Kineosporiaceae;g_Kineosporia,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Actinomycetales,f_Kineosporiaceae,g_Kineosporia,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.097694836,0.097868801,0.099319791,0.054661876,0.137296252,132116.3742,132226.7726,133803.2753,73021.10638,187964.202,2201.93957,2203.779543,2230.054588,1217.01844,3132.736701,none,T0.15,t0_16O,t168_16O.t168_18O,-673776.124,-676928.2275,-686109.6895,-952746.1447,-344418.1343,-11229.60207,-11282.13713,-11435.16149,-15879.10241,-5740.302239,11318495.72,11342536.36,11318495.72,9013195.973,13070956.99,6602062.851,6604038.764,6602062.851,5692955.239,7563331.4,none,-805892.4982,-809155.0001,-816617.8762,-1085574.736,-480882.4856,-13431.54164,-13485.91667,-13610.29794,-18092.91227,-8014.708093,6205713.729,6207358.447,6204574.866,5291782.618,7160239.21,Actinobacteria
sip5380,d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria,d_Bacteria,p_Actinobacteria,c_unclassified_Actinobacteria,o_unclassified_Actinobacteria,f_unclassified_Actinobacteria,g_unclassified_Actinobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.006119541,0.005974236,0.007457335,-0.054410225,0.057127513,6537.660027,5579.16022,8191.309466,-58162.91012,58074.4344,108.9610004,92.98600367,136.5218244,-969.3818353,967.9072401,none,T0.15,t0_16O,t168_16O.t168_18O,-809320.1728,-814121.6038,-811135.673,-1215793.054,-498174.3628,-13488.66955,-13568.6934,-13518.92788,-20263.21756,-8302.906046,8131797.44,8166233.953,8131797.44,6228747.867,11141763.3,2466556.231,2467382.727,2449922.34,1563261.745,3311293.764,none,-815857.8328,-819700.764,-817932.066,-1231699.812,-502789.1496,-13597.63055,-13661.6794,-13632.2011,-20528.3302,-8379.81916,2446943.25,2450645.246,2443292.328,1516491.737,3354196.649,Actinobacteria
sip9,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Geodermatophilaceae;g_Blastococcus,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Actinomycetales,f_Geodermatophilaceae,g_Blastococcus,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.13593138,0.135858831,0.137320564,0.058884082,0.192790123,413437.0804,411799.287,415924.2841,178872.1277,598172.5632,6890.618007,6863.32145,6932.071402,2981.202128,9969.542721,none,T0.15,t0_16O,t168_16O.t168_18O,-434412.3124,-432566.3102,-433650.106,-669460.0884,-200028.7463,-7240.205207,-7209.438503,-7227.501767,-11157.66814,-3333.812439,11855274.41,11844684.8,11855274.41,11008902.84,13314938.15,8814388.223,8816720.633,8805996.989,7671560.571,10124841.57,none,-847849.3929,-844365.5972,-845375.7004,-1155901.289,-517547.3738,-14130.82321,-14072.75995,-14089.59501,-19265.02149,-8625.789563,7574076.982,7581322.772,7547248.645,6272896.582,9102827.169,Actinobacteria
sip149,d_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Comamonadaceae;g_unclassified_Comamonadaceae,d_Bacteria,p_Proteobacteria,c_Betaproteobacteria,o_Burkholderiales,f_Comamonadaceae,g_unclassified_Comamonadaceae,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.038546101,0.038465262,0.041729502,-0.107588854,0.150402305,105872.8777,106570.4047,113485.9034,-285848.4629,430501.8877,1764.547961,1776.173411,1891.431723,-4764.141049,7175.031462,none,T0.15,t0_16O,t168_16O.t168_18O,-735884.8244,-742586.7292,-730464.5718,-1223498.839,-305448.7209,-12264.74707,-12376.44549,-12174.40953,-20391.64732,-5090.812015,14513872.28,14550343.55,14513872.28,11934019.66,18072091.63,9362678.512,9352236.448,9369298.725,7790700.802,10832519.05,none,-841757.7021,-849157.1338,-846329.0368,-1461957.562,-224311.1751,-14029.29503,-14152.6189,-14105.48395,-24365.95937,-3738.519585,9045059.879,9032525.234,9039942.292,7147199.009,10911395.53,Betaproteobacteria
sip55,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Pseudonocardiaceae;g_Pseudonocardia,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Actinomycetales,f_Pseudonocardiaceae,g_Pseudonocardia,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.027368688,0.027402801,0.028040936,-0.018497946,0.066201053,65129.82552,63623.79493,65137.90619,-45434.38477,158190.7457,1085.497092,1060.396582,1085.63177,-757.2397462,2636.512428,none,T0.15,t0_16O,t168_16O.t168_18O,-835863.441,-836999.7964,-836705.7499,-1204826.932,-485079.2831,-13931.05735,-13949.99661,-13945.09583,-20080.44887,-8084.654719,12921343.52,12946722.52,12921343.52,10780080.71,14875784.4,7070299.438,7087723.941,7082091.763,5340455.139,8580647.135,none,-900993.2665,-900623.5913,-901057.9647,-1267100.654,-532536.4766,-15016.55444,-15010.39319,-15017.63275,-21118.34424,-8875.607943,6874909.961,6896852.556,6920491.15,5225474.232,8554529.242,Actinobacteria
sip22,d_Bacteria;p_Verrucomicrobia;c_Spartobacteria;o_Spartobacteria_genera_incertae_sedis;f_Spartobacteria_genera_incertae_sedis;g_Spartobacteria_genera_incertae_sedis,d_Bacteria,p_Verrucomicrobia,c_Spartobacteria,o_Spartobacteria_genera_incertae_sedis,f_Spartobacteria_genera_incertae_sedis,g_Spartobacteria_genera_incertae_sedis,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,-0.092720969,-0.092563382,-0.094088041,-0.210403224,0.042710975,-263013.2509,-262701.1539,-249276.0669,-663880.6878,112574.3802,-4383.554182,-4378.352565,-4154.601115,-11064.67813,1876.239669,none,T0.15,t0_16O,t168_16O.t168_18O,-1145566.664,-1148399.185,-1170703.913,-1722297.127,-475170.2551,-19092.77773,-19139.98641,-19511.73188,-28704.95211,-7919.504251,16086485.2,16106898.08,16086485.2,12787140.59,18566276.96,8067518.553,8068103.787,7981454.868,5259910.337,12098036.96,none,-882553.4129,-885698.0307,-904659.1648,-1584104.52,-90909.90683,-14709.22355,-14761.63385,-15077.65275,-26401.74199,-1515.165114,8856558.305,8856207.249,8650069.842,5647331.528,12971268.96,Verrucomicrobia
sip1967,d_Bacteria;p_Proteobacteria;c_Deltaproteobacteria;o_Desulfuromonadales;f_Geobacteraceae;g_Geobacter,d_Bacteria,p_Proteobacteria,c_Deltaproteobacteria,o_Desulfuromonadales,f_Geobacteraceae,g_Geobacter,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.007152081,0.007166849,0.00750798,-0.032226567,0.045438522,20880.53282,19805.95099,21818.28256,-99892.21302,127265.3082,348.0088804,330.0991832,363.6380426,-1664.870217,2121.088469,none,T0.15,t0_16O,t168_16O.t168_18O,-901313.8705,-909898.59,-899845.6302,-1643101.097,-230345.972,-15021.89784,-15164.9765,-14997.42717,-27385.01828,-3839.099533,14623731.69,14675151.06,14623731.69,9945156.12,19914359.85,8314534.594,8305860.929,8335224.271,6446046.906,9618894.433,none,-922194.4033,-929704.541,-921047.5951,-1648888.532,-259504.6132,-15369.90672,-15495.07568,-15350.79325,-27481.47553,-4325.076886,8251892.996,8246443.076,8299655.387,6412259.746,9619078.741,Deltaproteobacteria
sip1556,d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria,d_Bacteria,p_unclassified_Bacteria,c_unclassified_Bacteria,o_unclassified_Bacteria,f_unclassified_Bacteria,g_unclassified_Bacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.003668899,0.003441184,0.004548464,-0.041772122,0.044168244,6546.45381,4821.408499,7681.812746,-78368.30246,73742.95701,109.1075635,80.35680832,128.0302124,-1306.138374,1229.049284,none,T0.15,t0_16O,t168_16O.t168_18O,-1012466.72,-1024147.322,-1012966.035,-2076813.491,-204510.0957,-16874.44534,-17069.12203,-16882.76725,-34613.55818,-3408.501596,12463011.69,12538870.47,12463011.69,6739473.671,19958057.18,5375744.648,5369839.222,5373031.215,4887132.346,5819382.943,none,-1019013.174,-1028968.73,-1015298.78,-2059930.303,-225727.8687,-16983.5529,-17149.47884,-16921.64634,-34332.17172,-3762.131145,5356105.287,5355374.996,5360242.515,4840065.084,5837427.935,unclassified
sip478,d_Bacteria;p_Actinobacteria;c_unclassified_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria,d_Bacteria,p_Actinobacteria,c_unclassified_Actinobacteria,o_unclassified_Actinobacteria,f_unclassified_Actinobacteria,g_unclassified_Actinobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,-0.009823467,-0.009766007,-0.006458665,-0.1223111,0.080199485,-21029.4207,-22514.36602,-14321.83155,-261727.1557,162637.264,-350.490345,-375.2394337,-238.6971925,-4362.119262,2710.621067,none,T0.15,t0_16O,t168_16O.t168_18O,-1062402.14,-1065306.039,-1062295.422,-1338976.443,-802319.947,-17706.70233,-17755.10065,-17704.9237,-22316.27405,-13371.99912,13250984.84,13271170.39,13250984.84,11764964.99,15235638.31,5814169.861,5814028.111,5798342.834,4844599.885,7038570.875,none,-1041372.719,-1042791.673,-1040250.511,-1394870.971,-660014.3479,-17356.21199,-17379.86122,-17337.50851,-23247.84952,-11000.23913,5877258.123,5881571.209,5839129.337,4686961.321,7279634.403,Actinobacteria
sip5368,d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_unclassified_Gammaproteobacteria;f_unclassified_Gammaproteobacteria;g_unclassified_Gammaproteobacteria,d_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_unclassified_Gammaproteobacteria,f_unclassified_Gammaproteobacteria,g_unclassified_Gammaproteobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,-0.072312245,-0.072455092,-0.070957259,-0.173817003,-0.001285212,-129779.9875,-130588.0324,-123599.486,-318808.0416,-2057.038049,-2162.999792,-2176.467206,-2059.991433,-5313.46736,-34.28396749,none,T0.15,t0_16O,t168_16O.t168_18O,-1212752.188,-1218405.883,-1232429.594,-1906715.018,-171953.6946,-20212.53647,-20306.76471,-20540.49323,-31778.58363,-2865.89491,13514326.31,13535762.26,13514326.31,6032774.423,17334736.9,5025060.992,5006921.083,5025060.992,3189409.241,6704681.82,none,-1082972.201,-1087817.85,-1095729.702,-1842991.097,-78251.15464,-18049.53668,-18130.2975,-18262.16171,-30716.51828,-1304.185911,5414400.955,5398685.18,5411345.379,3526514.592,7169816.353,Gammaproteobacteria
sip111,d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhodospirillales;f_Rhodospirillaceae;g_Skermanella,d_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhodospirillales,f_Rhodospirillaceae,g_Skermanella,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.18001845,0.180666824,0.181506719,0.130023467,0.228161682,382633.3643,380780.033,380382.5229,287575.8506,484521.9178,6377.222738,6346.333884,6339.708715,4792.930844,8075.365296,none,T0.15,t0_16O,t168_16O.t168_18O,-761924.7882,-760412.1168,-756622.0913,-1324486.2,-387130.5057,-12698.74647,-12673.53528,-12610.36819,-22074.77,-6452.175095,11547946.38,11540123.46,11547946.38,9095417.03,15714549.33,6214472.866,6217238.644,6214472.866,5479314.396,6948129.795,none,-1144558.152,-1141192.15,-1136239.817,-1694723.262,-738709.4334,-19075.96921,-19019.86916,-18937.33029,-28245.38769,-12311.82389,5066572.774,5074898.545,5093529.516,4300244.336,5912003.67,Alphaproteobacteria
sip873,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Gaiellales;f_Gaiellaceae;g_Gaiella,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Gaiellales,f_Gaiellaceae,g_Gaiella,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.078898081,0.078356745,0.082291044,-0.074388228,0.201461376,142125.7025,137703.8361,143545.3687,-135565.3923,360329.4608,2368.761709,2295.063936,2392.422811,-2259.423205,6005.491014,none,T0.15,t0_16O,t168_16O.t168_18O,-1012272.479,-1011982.466,-1011530.057,-1253152.828,-782859.899,-16871.20798,-16866.37444,-16858.83428,-20885.88047,-13047.66498,12186393.4,12174792.2,12186393.4,11255726.25,13788032.43,5100486.044,5090914.932,5060005.228,4243877.707,6222062.096,none,-1154398.182,-1149686.302,-1152495.136,-1459193.889,-819235.9039,-19239.96969,-19161.43837,-19208.25227,-24319.89815,-13653.93173,4674108.936,4677803.423,4646008.89,3548198.967,5981131.531,Actinobacteria
sip5378,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_unclassified_Actinobacteria;f_unclassified_Actinobacteria;g_unclassified_Actinobacteria,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_unclassified_Actinobacteria,f_unclassified_Actinobacteria,g_unclassified_Actinobacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.052024779,0.051904044,0.052421482,-0.018713261,0.119436199,48966.36204,47646.60035,48235.60733,-17315.00552,109556.3189,816.106034,794.1100059,803.9267888,-288.5834254,1825.938648,none,T0.15,t0_16O,t168_16O.t168_18O,-1178231.459,-1178756.119,-1188940.166,-1449028.258,-820210.0424,-19637.19098,-19645.93531,-19815.66944,-24150.47097,-13670.16737,10080439.62,10079820.04,10080439.62,7515091.68,12019610.25,1832819.408,1828527.209,1820593.085,1456744.042,2274159.849,none,-1227197.821,-1226402.719,-1232881.713,-1506328.113,-869977.1978,-20453.29702,-20440.04532,-20548.02855,-25105.46855,-14499.61996,1685920.322,1685587.408,1687204.474,1258552.902,2141484.367,Actinobacteria
sip520,d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp10;o_Gp10;f_Gp10;g_Gp10,d_Bacteria,p_Acidobacteria,c_Acidobacteria_Gp10,o_Gp10,f_Gp10,g_Gp10,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.191132775,0.191146402,0.190716758,0.058224116,0.344586356,461692.8511,449449.9234,456313.8343,162663.5883,745024.5682,7694.880852,7490.832057,7605.230572,2711.059805,12417.07614,none,T0.15,t0_16O,t168_16O.t168_18O,-899849.7177,-892546.3629,-860664.7947,-1972569.316,20039.72721,-14997.49529,-14875.77271,-14344.41325,-32876.15526,333.9954535,14719818.91,14709792.08,14719818.91,10193239.53,21937336.9,8420870.885,8461967.54,8420870.885,4731905.477,12500007.08,none,-1361542.569,-1341996.286,-1312098.484,-2424697.468,-433922.3862,-22692.37615,-22366.60477,-21868.30807,-40411.62446,-7232.039771,7035792.332,7113617.769,7017383.241,3333791.57,11213926.54,Acidobacteria
sip3,d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bradyrhizobiaceae;g_Bradyrhizobium,d_Bacteria,p_Proteobacteria,c_Alphaproteobacteria,o_Rhizobiales,f_Bradyrhizobiaceae,g_Bradyrhizobium,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.077603757,0.077630852,0.079755122,0.016472452,0.125803087,367272.6023,364468.5978,375285.0793,80561.05315,582574.7753,6121.210038,6074.476631,6254.751322,1342.684219,9709.579588,none,T0.15,t0_16O,t168_16O.t168_18O,-1007852.473,-1002004.395,-1006881.966,-1296729.954,-622241.2269,-16797.54122,-16700.07326,-16781.3661,-21612.1659,-10370.68711,23188603.5,23158862.57,23188603.5,20408074.51,24832333.11,16133636.19,16144831.8,16152247.26,15246970.23,17085688.26,none,-1375125.076,-1366472.993,-1373351.014,-1770146.678,-895786.7864,-22918.75126,-22774.54989,-22889.18357,-29502.44463,-14929.77977,15031818.38,15051426.01,15049136.15,13927177.62,16324725.21,Alphaproteobacteria
sip7,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Streptomycetaceae;g_Streptomyces,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Actinomycetales,f_Streptomycetaceae,g_Streptomyces,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.164892965,0.164985479,0.16692673,0.100678793,0.218943107,582132.3241,581668.9955,582041.9493,333763.3687,846442.4612,9702.205402,9694.483259,9700.699156,5562.722812,14107.37435,none,T0.15,t0_16O,t168_16O.t168_18O,-933101.0933,-947631.8858,-941608.4657,-2184152.758,145474.1683,-15551.68489,-15793.86476,-15693.47443,-36402.54597,2424.569471,20933376.03,21021576.64,20933376.03,15397633.63,29353356.55,14401668.38,14388153.44,14215668.03,10481071.01,19150655.16,none,-1515233.417,-1529300.881,-1517865.339,-2817307.389,-428146.5479,-25253.89029,-25488.34802,-25297.75565,-46955.12315,-7135.775798,12655271.4,12643146.45,12449220.07,8749705.864,17452234.75,Actinobacteria
sip66,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Actinomycetales;f_Nocardioidaceae;g_Marmoricola,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Actinomycetales,f_Nocardioidaceae,g_Marmoricola,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.439028675,0.438382245,0.437890274,0.287848918,0.612529357,766988.7425,757292.7072,750955.2685,483236.1076,1076399.405,12783.14571,12621.54512,12515.92114,8053.935127,17939.99009,none,T0.15,t0_16O,t168_16O.t168_18O,-861033.1852,-867368.623,-880574.8888,-1815421.538,131999.3555,-14350.55309,-14456.14372,-14676.24815,-30257.02563,2199.989259,14043301.97,14121875.99,14043301.97,6663593.445,19826337.06,8016069.669,8050295.627,8103374.527,5178146.576,10780128.13,none,-1628021.928,-1624661.33,-1639972.318,-2586240.099,-566845.0201,-27133.6988,-27077.68884,-27332.87197,-43104.00165,-9447.417001,5715103.442,5778417.506,5837067.949,2721917.31,8680234.018,Actinobacteria
sip49,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_unclassified_Solirubrobacterales;g_unclassified_Solirubrobacterales,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Solirubrobacterales,f_unclassified_Solirubrobacterales,g_unclassified_Solirubrobacterales,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.009765432,0.009348566,0.007377033,-0.078080853,0.104231388,20002.85497,17978.26948,14514.5509,-169870.8634,207872.8824,333.3809161,299.6378247,241.9091816,-2831.181057,3464.54804,none,T0.15,t0_16O,t168_16O.t168_18O,-1863808.924,-1868188.882,-1863569.493,-2224396.436,-1559702.692,-31063.48207,-31136.48137,-31059.49155,-37073.27393,-25995.04486,17085162.63,17112504.99,17085162.63,15837385.0,19569065.87,4038500.164,4035182.813,4015213.254,2804806.353,5438494.407,none,-1883811.779,-1886167.152,-1884621.116,-2283987.235,-1537294.922,-31396.86298,-31436.11919,-31410.35194,-38066.45391,-25621.58203,3978491.599,3981248.005,3975814.86,2530237.228,5436345.748,Actinobacteria
sip25,d_Bacteria;p_unclassified_Bacteria;c_unclassified_Bacteria;o_unclassified_Bacteria;f_unclassified_Bacteria;g_unclassified_Bacteria,d_Bacteria,p_unclassified_Bacteria,c_unclassified_Bacteria,o_unclassified_Bacteria,f_unclassified_Bacteria,g_unclassified_Bacteria,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.152601723,0.152420639,0.153743333,0.099440785,0.202011102,594739.67,590384.8094,590864.1764,397855.6757,769948.0443,9912.327833,9839.746824,9847.736274,6630.927929,12832.46741,none,T0.15,t0_16O,t168_16O.t168_18O,-1649673.189,-1661563.2,-1653675.117,-2602122.48,-906467.3371,-27494.55314,-27692.72,-27561.25195,-43368.70801,-15107.78895,24581970.58,24665315.19,24581970.58,19034962.76,31530676.27,13034258.26,13034372.79,13004902.56,12161313.84,13896610.87,none,-2244412.859,-2251948.01,-2218432.171,-3189731.936,-1483098.711,-37406.88098,-37532.46683,-36973.86952,-53162.19893,-24718.31184,11250039.25,11263218.36,11249027.79,10254010.15,12299811.03,unclassified
sip18,d_Bacteria;p_Actinobacteria;c_Actinobacteria;o_Solirubrobacterales;f_Solirubrobacteraceae;g_Solirubrobacter,d_Bacteria,p_Actinobacteria,c_Actinobacteria,o_Solirubrobacterales,f_Solirubrobacteraceae,g_Solirubrobacter,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.092049844,0.092087273,0.094130547,0.03655707,0.135117927,510666.7043,505919.1609,513366.609,205843.4295,727271.347,8511.111738,8431.986015,8556.11015,3430.723824,12121.18912,none,T0.15,t0_16O,t168_16O.t168_18O,-1986741.272,-1996646.503,-2007061.361,-2910545.74,-911548.3861,-33112.35454,-33277.44172,-33451.02269,-48509.09567,-15192.4731,32670208.24,32755653.96,32670208.24,25088946.58,39117513.1,18763019.34,18779128.44,18763019.34,16442158.33,21172027.63,none,-2497407.976,-2502565.664,-2517745.048,-3435429.593,-1414496.661,-41623.46627,-41709.42773,-41962.41747,-57257.15988,-23574.94435,17231019.23,17261370.96,17230012.76,14782749.97,19790382.7,Actinobacteria
sip172,d_Bacteria;p_Acidobacteria;c_Acidobacteria_Gp16;o_Gp16;f_Gp16;g_Gp16,d_Bacteria,p_Acidobacteria,c_Acidobacteria_Gp16,o_Gp16,f_Gp16,g_Gp16,5,t168_16O_t24_16O_t3_16O_t48_16O_t72_16O,t168_18O,168,0.068794939,0.068826739,0.069079117,0.035514426,0.103507204,248542.0437,245938.0838,242511.0939,134807.7175,365476.9989,4142.367395,4098.968063,4041.851564,2246.795291,6091.283315,none,T0.15,t0_16O,t168_16O.t168_18O,-2410985.916,-2424012.184,-2395706.754,-3664726.643,-1585776.557,-40183.0986,-40400.20306,-39928.4459,-61078.77739,-26429.60929,27947931.14,28041360.11,27947931.14,21926437.6,36908506.07,11071029.73,11073274.82,11065922.08,10144019.92,12235359.91,none,-2659527.959,-2669950.268,-2648449.891,-3884782.805,-1802376.257,-44325.46599,-44499.17113,-44140.83151,-64746.38008,-30039.60429,10325403.6,10335460.57,10314447.12,9252043.262,11485844.11,Acidobacteria
